1854,9946,52.755675,2.516544,-11,2021-04-30 14:24:49.955476629+00:00
1855,9994,52.7622285,2.5230975,-13,2021-04-30 14:25:32.505560986+00:00
1856,9994,52.7622285,2.5230975,-13,2021-04-30 14:25:33.074639277+00:00
1857,10043,52.768782,2.5362045,-13,2021-04-30 14:26:16.485759468+00:00
1858,10043,52.768782,2.5362045,-13,2021-04-30 14:26:17.410863844+00:00
1859,10095,52.7753355,2.542758,-12,2021-04-30 14:27:00.485580608+00:00
1860,10152,52.781889,2.555865,-12,2021-04-30 14:27:44.467504012+00:00
1861,10201,52.781889,2.5624185,-10,2021-04-30 14:28:28.459345647+00:00
1862,10201,52.781889,2.5624185,-10,2021-04-30 14:28:28.980823010+00:00
1863,10201,52.781889,2.5624185,-10,2021-04-30 14:28:39.484818967+00:00
1864,10250,52.7884425,2.5755255,-10,2021-04-30 14:29:12.539729647+00:00
1865,10250,52.7884425,2.5755255,-10,2021-04-30 14:29:13.592417202+00:00
1866,10296,52.794996,2.582079,-11,2021-04-30 14:29:56.525664804+00:00
1867,10337,52.794996,2.595186,-11,2021-04-30 14:30:40.512931878+00:00
1868,10337,52.794996,2.595186,-11,2021-04-30 14:30:41.272472075+00:00
1869,10374,52.8015495,2.6017395,-10,2021-04-30 14:31:24.504275506+00:00
1870,10374,52.8015495,2.6017395,-10,2021-04-30 14:31:25.093352660+00:00
1871,10417,52.8015495,2.608293,-9,2021-04-30 14:32:08.492890699+00:00
1872,10460,52.808103,2.6214,-11,2021-04-30 14:32:52.479009858+00:00
1873,10505,52.8146565,2.6279535,-10,2021-04-30 14:33:36.463723799+00:00
1874,10505,52.8146565,2.6279535,-10,2021-04-30 14:33:36.980702703+00:00
1875,10545,52.8146565,2.634507,-9,2021-04-30 14:34:20.451825984+00:00
1876,10579,52.82121,2.6410605,-9,2021-04-30 14:35:04.538872472+00:00
1877,10608,52.8277635,2.647614,-8,2021-04-30 14:35:48.526091812+00:00
1878,10634,52.8277635,2.660721,-6,2021-04-30 14:36:32.510097609+00:00
1879,10634,52.8277635,2.660721,-6,2021-04-30 14:36:33.193876322+00:00
1880,10662,52.834317,2.6672745,-6,2021-04-30 14:37:16.500250386+00:00
1881,10689,52.8408705,2.673828,-4,2021-04-30 14:38:00.484874991+00:00
1882,10689,52.8408705,2.673828,-4,2021-04-30 14:38:00.973279829+00:00
1883,10715,52.8408705,2.686935,-5,2021-04-30 14:38:44.473580850+00:00
1884,10739,52.847424,2.6934885,-5,2021-04-30 14:39:28.459791976+00:00
1885,10739,52.847424,2.6934885,-5,2021-04-30 14:39:28.934570734+00:00
